Pressure,Temperature,x1,y1
1224.2733713752607,365.15,0.92,0.9666276402545646
1229.850512358797,365.15,0.93,0.9709951954775785
1235.714458379673,365.15,0.94,0.9753113670417712
1241.866135024637,365.15,0.95,0.9795737026692861
1248.3065528592288,365.15,0.96,0.9837798630473612
1255.0368045156304,365.15,0.97,0.9879276234086201
1262.0580619084744,365.15,0.98,0.9920148748225956
1269.3715735729375,365.15,0.99,0.9960396251984267
1269.4589204359077,366.15,0.92,0.9666339953845196
1275.2392385670498,366.15,0.93,0.9710015182027647
1281.3176392008218,366.15,0.94,0.9753174492556941
1287.6950691525415,366.15,0.95,0.9795793304517899
1294.3725638991205,366.15,0.96,0.9837848174819871
1301.3512445152494,366.15,0.97,0.9879316813911285
1308.632314745068,366.15,0.98,0.9920178098583052
1316.2170582032286,366.15,0.99,0.9960412081860885
1316.0191066452212,367.15,0.92,0.9666402536480697
1322.008684883296,367.15,0.93,0.9710077503468204
1328.3079901520878,367.15,0.94,0.9753234486997406
1334.91799058864,367.15,0.95,0.9795848848752355
1341.8397468073958,367.15,0.96,0.9837897096378633
1349.0744086783195,367.15,0.97,0.9879356899108094
1356.6232122483625,367.15,0.98,0.9920207100449084
1364.4874767997762,367.15,0.99,0.9960427727942786
1363.9860250496558,368.15,0.92,0.9666464164596548
1370.19108533195,368.15,0.93,0.9710138932155119
1376.7178934959925,368.15,0.94,0.9753293665538505
1383.5674390763809,368.15,0.95,0.9795903669754166
1390.7408080377231,368.15,0.96,0.9837945403871575
1398.2391793880697,368.15,0.97,0.9879396496555741
1406.0638219439302,368.15,0.98,0.9920235758642861
1414.2160912399115,368.15,0.99,0.9960443192759451
1413.3922562432608,369.15,0.92,0.9666524852098198
1419.8191615099827,369.15,0.93,0.9710199480926274
1426.5802212485119,369.15,0.94,0.9753352039781608
1433.6764464486905,369.15,0.95,0.9795957777707824
1441.1089486236515,369.15,0.96,0.9837993105874578
1448.8789362517332,369.15,0.97,0.9879435613018455
1456.9877113785806,369.15,0.98,0.9920264077902748
1465.4366663720155,369.15,0.99,0.9960458478798121
1464.270868168341,370.15,0.92,0.9666584612656868
1470.9261243934257,370.15,0.93,0.97102591624041
1477.9283369922991,370.15,0.94,0.975340962113397
1485.2785384487672,370.15,0.95,0.9796011182627811
1492.9778660078268,370.15,0.96,0.9838040210820594
1501.0275579390031,370.15,0.97,0.9879474255147849
1509.42894996888,370.15,0.98,0.9920292062888263
1518.1834718748948,370.15,0.99,0.9960473588504659
1516.6554178336323,371.15,0.92,0.966664345971416
1523.5456760610323,371.15,0.93,0.9710317988999824
1530.7960976066793,371.15,0.94,0.9753466420812551
1538.407736467246,371.15,0.95,0.9796063894361933
1546.3817557871357,371.15,0.96,0.9838086727002467
1554.7194239359683,371.15,0.97,0.9879512429485149
1563.4221107646588,371.15,0.98,0.9920319718181634
1572.4912840316442,371.15,0.99,0.996048852428435
1570.5799529495773,372.15,0.92,0.966670140648656
1577.7120113346803,372.15,0.93,0.9710375972917603
1585.217854914003,372.15,0.94,0.9753522449847748
1593.0985591953067,372.15,0.95,0.9796115922594603
1601.3553133733676,372.15,0.96,0.9838132662575685
1609.9894162141009,372.15,0.97,0.9879550142463356
1619.002272127093,372.15,0.98,0.9920347048289326
1628.3953874175663,372.15,0.99,0.9960503288502709
